SLC Damping Ring Gated camera results.  10 e+ verical profiles at I=1.75mA.  
The distance beteeen each pixel on the gated camera is 1 micron.  
Pixel    Pic1(Counts) Pic2(Counts) Pic3(Counts) Pic4(Counts) Pic5(Counts) Pic6(Counts) Pic7(Counts) Pic8(Counts) Pic9(Counts) Pic10(Counts)
 69      688.53085    678.06676    688.40786    690.70719    679.27010    701.88196    662.76904    686.00710    637.40999    650.50812   
 70      714.73215    694.23821    746.08731    664.37427    661.84310    742.31331    683.85297    723.19841    716.94441    711.28695   
 71      749.00880    697.45699    711.47374    743.61628    716.41730    685.58247    690.83800    726.35336    702.16493    759.77179   
 72      767.28524    775.20462    741.30913    750.12476    781.08004    726.13981    715.60869    724.13445    747.93534    695.85603   
 73      744.11119    750.22569    779.55645    759.98634    739.96973    743.48869    736.01864    741.91762    742.15503    728.16670   
 74      789.78830    728.14257    777.02246    731.88469    818.34390    769.72801    818.10121    780.43043    754.18605    776.58622   
 75      826.63636    757.92571    787.52323    800.00991    808.98171    828.25025    781.03275    814.57729    764.74409    782.19519   
 76      826.84022    822.21738    761.42524    846.54267    840.68731    783.79642    803.83542    816.98121    768.55518    791.39240   
 77      830.92452    794.72383    807.62925    799.68731    804.99691    835.76591    790.61285    793.99908    790.77909    811.06469   
 78      886.39342    887.31228    825.17839    821.39895    796.31869    835.51640    885.46063    797.37046    841.51331    825.06788   
 79      916.71845    889.47897    838.60949    846.14825    886.08072    824.94931    859.23251    847.70526    889.30636    866.37857   
 80      816.06558    865.00040    871.89940    899.40187    884.46520    904.56762    908.15715    861.42053    906.63587    903.95222   
 81      882.13515    875.58784    905.94274    910.25314    880.51378    959.64030    928.49517    886.28969    908.06370    906.76694   
 82      945.50744    905.13469    928.52964    942.96505    928.55452    892.30229    926.02202    916.84817    950.15263    969.34457   
 83      953.10919    920.86063    935.55370    970.88421    936.73442    969.12665    947.00425    905.42508    974.01912    898.90393   
 84      993.41148    984.27004    958.88830    971.52549    941.95897    981.54235    968.18150    941.98369    972.98626    938.16385   
 85     1006.15276    987.34926   1021.15760   1021.24766   1011.70860   1000.74266   1004.53688   1015.17792   1001.24791    990.81046   
 86     1028.12311    977.57107    971.11618    988.03285    994.55123   1040.29063   1019.26362   1052.90839    983.52361   1065.03925   
 87     1040.77823   1068.43832   1006.07221   1035.28662   1055.05032   1047.93237   1058.13164   1048.98907   1073.29107   1029.97624   
 88     1046.82300   1068.12613   1064.64786   1080.16518   1013.58963   1067.14770   1054.46745   1081.28118   1099.00574   1086.21137   
 89     1014.79532   1036.77170   1125.54759   1080.54023   1058.40127   1039.66729   1028.08071   1068.32782   1044.10982   1123.93258   
 90     1049.65874   1104.78056   1073.43818   1069.15724   1153.03354   1083.72320   1140.34478   1053.04913   1102.04868   1130.05484   
 91     1092.71829   1136.73924   1079.50206   1109.27968   1112.96873   1114.83621   1102.29866   1104.93929   1069.02001   1098.25258   
 92     1142.45120   1124.00470   1187.04274   1128.42706   1148.62749   1198.57130   1134.93207   1156.98371   1112.39891   1162.07204   
 93     1222.82046   1185.02653   1189.98721   1152.51817   1147.79403   1187.72707   1193.96342   1194.34660   1121.32779   1170.36449   
 94     1155.95019   1168.95954   1220.26391   1180.14954   1213.30592   1134.71003   1182.31121   1159.72646   1200.62673   1139.99347   
 95     1232.10815   1203.56425   1182.56693   1209.26425   1176.75444   1221.19874   1185.53683   1234.50879   1219.95975   1183.62320   
 96     1236.19740   1251.84143   1267.67407   1269.19179   1167.34829   1269.12318   1228.96998   1313.87131   1233.27229   1270.92444   
 97     1270.15122   1231.45631   1242.72272   1295.65505   1344.10396   1329.46446   1322.51151   1304.14253   1264.41923   1245.45481   
 98     1316.56618   1355.45214   1326.16697   1279.32147   1317.62285   1220.97062   1360.64610   1268.88159   1291.52616   1303.66123   
 99     1265.70689   1292.50355   1314.58552   1329.00086   1301.85624   1249.28946   1308.80170   1355.14813   1345.63387   1351.49603   
100     1381.99134   1336.58971   1394.66545   1339.66772   1351.11792   1338.77437   1373.17738   1346.47008   1310.86792   1392.93837   
101     1322.53747   1344.46506   1349.65422   1444.58805   1329.11108   1381.59795   1430.47699   1329.94053   1338.76623   1367.88195   
102     1462.22702   1398.66139   1458.30222   1435.54972   1405.22144   1441.98475   1411.53485   1378.00736   1461.35302   1350.87045   
103     1488.04729   1409.31151   1483.33620   1481.75180   1505.12139   1452.95991   1389.04692   1512.35171   1446.83693   1488.37633   
104     1439.38253   1429.37210   1460.09924   1533.89402   1437.31145   1517.66800   1489.52690   1431.17749   1461.04641   1494.05328   
105     1411.80541   1465.80222   1562.55653   1447.02249   1506.88371   1525.62424   1530.39857   1437.30933   1584.65474   1491.95601   
106     1496.70903   1477.34410   1539.90042   1512.69540   1536.20206   1488.58124   1479.00910   1545.73830   1455.31348   1604.69877   
107     1561.97715   1500.15522   1516.29796   1582.74514   1595.69864   1526.82630   1518.25493   1584.76706   1543.27320   1586.13717   
108     1618.80461   1552.01282   1546.25573   1645.57338   1622.92407   1560.04501   1629.04309   1637.90058   1612.01340   1535.54935   
109     1586.41474   1653.51342   1573.11551   1665.37431   1628.65641   1622.09037   1703.29382   1655.36164   1598.18925   1562.04624   
110     1634.13795   1732.10942   1703.58353   1694.12635   1641.61029   1693.59161   1658.60241   1716.06056   1638.50585   1679.34616   
111     1720.30583   1668.61256   1715.70829   1709.81775   1627.10640   1702.37839   1640.42051   1714.85771   1745.11501   1623.60462   
112     1720.26218   1687.74712   1760.16906   1742.27677   1751.35079   1784.53914   1783.34308   1708.21996   1739.03703   1743.78081   
113     1821.00243   1812.55869   1713.40178   1775.99546   1813.25380   1823.83557   1680.48332   1751.59025   1793.27105   1739.98700   
